	Date	High	Low	Open	Close	Volume	Adj Close	Return	Intraday Return	Volume Return	Open-Close Movement	High-Low Ratio	retweet_count	favorite_count	vader compound	vader sentiment	Trump Twitter Index	Close_TTI	Volume_TTI
40	2017-03-17	2385.7099609375	2377.639892578125	2383.7099609375	2378.25	5178040000	2378.25	-0.0013143147950017697	-0.0022905307386275413	0.538491707421427	0.09784571297579324	0.33941508066742837	52830	256163	2.4773	positive	-0.5674331798802008	2383.686156314069	12827558492.0
41	2017-03-20	2379.550048828125	2369.659912109375	2378.239990234375	2373.469970703125	3054930000	2373.469970703125	-0.0020098935338483948	-0.0020056930969274953	-0.41002193880309923	-0.0004208878639756123	0.4173652374422877	134019	635938	0.7797999999999995	positive	-0.156403947698406	2378.233413776644	2382234413.9999986
42	2017-03-21	2381.929931640625	2341.89990234375	2379.320068359375	2344.02001953125	4265590000	2344.02001953125	-0.012407972940626899	-0.014836191774932419	0.39629713283119417	0.24647868852189211	1.7092971931385001	35898	170035	1.5424	positive	-2.2883342193655762	2379.223892386676	6579246016.0
43	2017-03-22	2351.81005859375	2336.449951171875	2343.0	2348.449951171875	3572730000	2348.449951171875	0.0018898864360001877	0.00232605683818822	-0.16243005070810834	-0.04351581994824347	0.657412216947808	32850	207595	-0.6294	negative	-0.14640201739556657	2342.9937515144093	-2248676262.0
44	2017-03-23	2358.919921875	2342.1298828125	2345.969970703125	2345.9599609375	3260600000	2345.9599609375	-0.001060269661328106	-4.266791881398172e-06	-0.08736456435274986	-0.10560073752103984	0.7168705367585343	70348	330777	-0.13249999999999995	negative	5.653499242852575e-05	2345.969973113002	-432029499.9999998
45	2017-03-24	2356.219970703125	2335.739990234375	2350.419921875	2343.97998046875	2975130000	2343.97998046875	-0.0008439958489141475	-0.002739911003269861	-0.08755137091332887	0.19011240651002825	0.8768090863870074	59075	286263	1.7042	positive	-0.4669356331772498	2350.400055823456	5070216546.0
46	2017-03-27	2344.89990234375	2322.25	2329.110107421875	2341.590087890625	3240230000	2341.590087890625	-0.001019587452981141	0.005358261264240645	0.08910535001831854	-0.634385667573036	0.9753429795995263	71328	291488	1.4503	positive	0.7771086311528207	2329.143472466691	4699305569.0
47	2017-03-28	2363.780029296875	2337.6298828125	2339.7900390625	2358.570068359375	3367780000	2358.570068359375	0.007251474353500598	0.008026373727276711	0.03936448955784	-0.07687292653969757	1.1186606860497808	88154	384920	1.064	positive	0.8540061645822421	2339.826538327405	3583317920.0
48	2017-03-29	2363.360107421875	2352.93994140625	2356.5400390625	2361.1298828125	3106940000	2361.1298828125	0.001085324742930105	0.0019477045473099506	-0.0774516150104817	-0.08607034084372535	0.442857288120891	71765	341680	0.2972999999999999	positive	0.05790525619152481	2356.542496277537	923693261.9999996
49	2017-03-30	2370.419921875	2358.580078125	2361.31005859375	2368.06005859375	3158420000	2368.06005859375	0.002935109936855751	0.0028585826649211335	0.016569357631624593	0.00763091359613731	0.5019903228985262	80933	376366	0.5030999999999999	positive	0.14381529387218217	2361.3161490812463	1589001101.9999995
50	2017-03-31	2370.35009765625	2362.60009765625	2364.820068359375	2362.719970703125	3354110000	2362.719970703125	-0.002255047489714501	-0.0008880581167035555	0.06195819428701688	-0.13682044180497	0.32802842968169543	84110	388596	2.8616	positive	-0.25412671067588943	2364.809322226336	9598121176.0
51	2017-04-03	2365.8701171875	2344.72998046875	2362.340087890625	2358.840087890625	3416400000	2358.840087890625	-0.0016421255420062675	-0.001481581766292258	0.01857124542725197	-0.016078198737489408	0.9016021842533757	127225	513236	2.8213	positive	-0.41799866372403477	2362.3223936278105	9638689320.0
52	2017-04-04	2360.530029296875	2350.719970703125	2354.760009765625	2360.159912109375	3206240000	2360.159912109375	0.0005595225490382383	0.0022931858539110596	-0.06151504507668892	-0.17296967886655595	0.41732144687636735	27006	136232	1.6025	positive	0.3674830330892473	2354.775615731055	5137999600.0
53	2017-04-05	2378.360107421875	2350.52001953125	2366.590087890625	2352.949951171875	3770520000	2352.949951171875	-0.0030548611983906016	-0.005763624545097139	0.17599431109336794	0.27244661466616804	1.184422496268591	36159	150880	0.8969	positive	-0.5169394854497624	2366.568244670369	3381779388.0
54	2017-04-06	2364.159912109375	2348.89990234375	2353.7900390625	2357.489990234375	3201920000	2357.489990234375	0.001929509405943275	0.0015719121546408903	-0.15080148096283796	0.035703602203973714	0.6496662437764353	10767	60570	0.7783	positive	0.1223419229957005	2353.7952367190865	2492054336.0
55	2017-04-07	2363.760009765625	2350.739990234375	2356.590087890625	2355.5400390625	3053150000	2355.5400390625	-0.0008271302020167459	-0.00044557975250795307	-0.04646274735158906	-0.03817205364509456	0.5538689768046984	0	0	0.0	neutral	-0.0	2356.590087890625	0.0
56	2017-04-10	2366.3701171875	2351.5	2357.159912109375	2357.159912109375	2785410000	2357.159912109375	0.0006876864837839225	0.0	-0.08769303833745479	0.06876864837838656	0.6323673054433341	32491	169072	1.8378	positive	0.0	2357.159912109375	5119026498.0
57	2017-04-11	2355.219970703125	2337.25	2353.919921875	2353.780029296875	3117420000	2353.780029296875	-0.001433879303282093	-5.942962495239407e-05	0.11919609680442012	-0.13745313662133332	0.7688510301903947	99680	361060	2.9204	positive	-0.017355827671097165	2353.919184559023	9104113368.0
58	2017-04-12	2352.719970703125	2341.179931640625	2352.14990234375	2344.929931640625	3196950000	2344.929931640625	-0.003759951034546627	-0.0030695198022586967	0.025511480647458562	-0.06925570498667007	0.49291551266685874	104386	518041	3.7817	positive	-1.1608003036201713	2352.1005517346557	12089905815.0
59	2017-04-13	2348.260009765625	2328.949951171875	2341.97998046875	2328.949951171875	3143890000	2328.949951171875	-0.006814694227374907	-0.005563680904850017	-0.016597069081468296	-0.12580125026640235	0.8291315399042223	65546	299979	2.3925	positive	-1.3311106564853665	2341.9231434903136	7521756825.0
60	2017-04-17	2349.139892578125	2332.510009765625	2332.6201171875	2349.010009765625	2824710000	2349.010009765625	0.008613348940219367	0.00702638739045375	-0.10152390827923374	0.15758887449591846	0.7129608337316847	99565	433511	1.6908	positive	1.1880215799779201	2332.671047965779	4776019668.0
61	2017-04-18	2348.35009765625	2334.5400390625	2342.530029296875	2342.18994140625	3269840000	2342.18994140625	-0.0029033798625895946	-0.0001451797357436991	0.15758431839020637	-0.2758600619754935	0.591553726330426	75938	322996	-1.4121	negative	0.02050083048436775	2342.5309044545133	-4617341064.0
62	2017-04-19	2352.6298828125	2335.050048828125	2346.7900390625	2338.169921875	3519900000	2338.169921875	-0.0017163507793208632	-0.0036731522820608103	0.07647468989308348	0.19640156312378762	0.7528675453101173	64211	301338	2.1922	positive	-0.805228443273371	2346.7557271543246	7716324780.000001
63	2017-04-20	2361.3701171875	2340.909912109375	2342.68994140625	2355.840087890625	3647420000	2355.840087890625	0.007557263417987681	0.005613268001006288	0.036228301940395946	0.19331441607226538	0.8740278714821825	37881	171141	0.05679999999999996	positive	0.031883362245715696	2342.6913023785955	207173455.99999985
64	2017-04-21	2356.179931640625	2344.510009765625	2354.739990234375	2348.68994140625	3503360000	2348.68994140625	-0.0030350729326357184	-0.0025693065277762658	-0.03949641116186231	-0.04669661841245799	0.4977552591539847	87646	388060	-1.6793	negative	0.4314636452094683	2354.7583134312886	-5883192448.0
65	2017-04-24	2376.97998046875	2369.18994140625	2370.330078125	2374.14990234375	3690650000	2374.14990234375	0.01084006896297951	0.001611515735298601	0.05346010686883451	0.921370519677588	0.32880601619793154	65447	319698	-0.9737	negative	-0.1569132871460248	2370.3234582331716	-3593585905.0
66	2017-04-25	2392.47998046875	2381.14990234375	2381.510009765625	2388.610107421875	3995240000	2388.610107421875	0.006090687476747014	0.0029813427729194187	0.08253017761098991	0.31001022364296105	0.4758238073901975	63801	276742	0.6391	positive	0.19053761661728005	2381.5180104717247	2553357884.0
67	2017-04-26	2398.159912109375	2386.780029296875	2388.97998046875	2387.449951171875	4105920000	2387.449951171875	-0.00048570348354270987	-0.0006404529587455093	0.027702966530170903	0.015484864847792977	0.47678808573961534	110053	482568	-1.6354	negative	0.1047396768732406	2388.984364753161	-6714821568.0
68	2017-04-27	2392.10009765625	2382.679931640625	2389.699951171875	2388.77001953125	4098460000	2388.77001953125	0.0005529198041311911	-0.0003891415908382032	-0.0018168887849738802	0.09424281329523126	0.39536011071107746	150479	651292	2.7206	positive	-0.10586986120344158	2389.69552091438	11150270276.0
69	2017-04-28	2393.679931640625	2382.360107421875	2393.679931640625	2384.199951171875	3718270000	2384.199951171875	-0.0019131470681601481	-0.003960421083637708	-0.09276411139793972	0.2055414321692833	0.4751516860731858	59480	273949	1.6664	positive	-0.6599645693773878	2393.652360512144	6196125128.0
70	2017-05-01	2394.489990234375	2384.830078125	2388.5	2388.330078125	3199240000	2388.330078125	0.0017322905115801923	-7.114166841113669e-05	-0.13958910998932295	0.1803560488293548	0.4050566200913489	27046	131127	0.3857999999999999	positive	-0.002744645567301653	2388.4998850891534	1234266791.9999998
71	2017-05-02	2392.929931640625	2385.820068359375	2391.050048828125	2391.169921875	3813680000	2391.169921875	0.0011890499458222514	5.013406011043175e-05	0.19205811380202809	0.11388587900967022	0.2980050078185127	74617	316620	2.0519	positive	0.01028700779405949	2391.0504790578393	7825289991.999999
72	2017-05-03	2389.820068359375	2379.75	2386.5	2388.1298828125	3893990000	2388.1298828125	-0.0012713605313821041	0.0006829594856484391	0.021058400285288714	-0.1952986206575462	0.4231565651591554	15349	70707	1.0901999999999998	positive	0.07445624312539283	2386.503119892861	4245227897.9999995
73	2017-05-04	2391.429931640625	2380.35009765625	2389.7900390625	2389.52001953125	4362540000	2389.52001953125	0.0005821026438950216	-0.00011298880940851482	0.12032645178852541	0.06951699997341997	0.46547077235758183	114281	496167	1.5671999999999997	positive	-0.01770760621050244	2389.7892980933807	6836972687.999999
74	2017-05-05	2399.2900390625	2389.3798828125	2392.3701171875	2399.2900390625	3540140000	2399.2900390625	0.0040886954080285864	0.0028924963680515897	-0.18851403081690943	0.11927490177751686	0.41475850371414846	106310	511712	1.5653	positive	0.4527624564911153	2392.389042455511	5541381142.0
75	2017-05-08	2401.360107421875	2393.919921875	2399.93994140625	2399.3798828125	3429440000	2399.3798828125	3.744597299082386e-05	-0.0002333635871828661	-0.03126994977599751	0.027087277201548472	0.3107950887951002	116942	469506	-0.2629000000000001	negative	0.006135128707037551	2399.94019704301	-901599776.0000002
76	2017-05-09	2403.8701171875	2392.43994140625	2401.580078125	2396.919921875	3653590000	2396.919921875	-0.0010252486299153762	-0.001940454241958216	0.06536052533358205	0.09169849794360115	0.477762287087193	49727	194175	1.0259	positive	-0.1990712006824934	2401.571788948949	3748217981.0
77	2017-05-10	2399.739990234375	2392.7900390625	2396.7900390625	2399.6298828125	3643530000	2399.6298828125	0.0011306013658478609	0.0011848529507035167	-0.002753456189665493	-0.005418738077757669	0.29045386592289585	182817	664769	-0.2682999999999999	negative	-0.03178960466737535	2396.7887127216795	-977559098.9999998
78	2017-05-11	2395.719970703125	2381.739990234375	2394.840087890625	2394.43994140625	3727420000	2394.43994140625	-0.002162809124616749	-0.00016708693260912005	0.023024374713533247	-0.19960557068330445	0.5869650140683199	98857	351658	1.1956	positive	-0.01997691366274639	2394.8392537257987	4456503352.0
79	2017-05-12	2392.43994140625	2387.18994140625	2392.43994140625	2390.89990234375	3305630000	2390.89990234375	-0.0014784413679722608	-0.0006437106469618551	-0.11315869958308966	-0.08352683921674828	0.2199238489128067	181376	737051	2.3911	positive	-0.15391765279504915	2392.433507905031	7904091892.999999
80	2017-05-15	2404.050048828125	2393.93994140625	2393.97998046875	2402.320068359375	3473600000	2402.320068359375	0.004776513648450997	0.003483775118700859	0.050813309414544205	0.12882505545216105	0.42232084635908257	29648	128030	0.5423	positive	0.1889251246871476	2393.9878721439613	1883733280.0
81	2017-05-16	2405.77001953125	2396.050048828125	2404.550048828125	2400.669921875	3420790000	2400.669921875	-0.0006868970151433507	-0.001613660299986689	-0.015203247351450955	0.09282611830624753	0.405666430376899	89868	364294	0.7817000000000002	positive	-0.1261398256499595	2404.5448029474783	2674031543.0000005
82	2017-05-17	2384.8701171875	2356.2099609375	2382.949951171875	2357.030029296875	4163000000	2357.030029296875	-0.018178214414433458	-0.010877241405029608	0.2169703489544812	-0.7381260764614044	1.216366823209446	13549	69370	0.9042	positive	-0.9835201678427771	2382.9086779522104	3764184600.0
83	2017-05-18	2375.739990234375	2352.719970703125	2354.68994140625	2365.719970703125	4319420000	2365.719970703125	0.003686818283279214	0.004684280975986049	0.03757386500120097	-0.09928120819585276	0.9784428158855779	104491	383422	-0.1261000000000001	negative	-0.05906878310718412	2354.687432847392	-544678862.0000005
84	2017-05-19	2389.06005859375	2370.429931640625	2371.3701171875	2381.72998046875	3825160000	2381.72998046875	0.006767499942466504	0.004368724732660896	-0.11442739997499662	0.2388341204515299	0.7859387322295028	27951	144609	0.8442	positive	0.36880774193123284	2371.3856697045558	3229200072.0
85	2017-05-22	2395.4599609375	2386.919921875	2387.2099609375	2394.02001953125	3172830000	2394.02001953125	0.005160131149745784	0.002852727118764019	-0.17053665729015255	0.23008403612870845	0.35778490029072835	13640	67115	0.3612	positive	0.10304050352975637	2387.21427729447	1146026196.0
86	2017-05-23	2400.85009765625	2393.8798828125	2397.0400390625	2398.419921875	3213570000	2398.419921875	0.001837871992654172	0.0005756611445838352	0.012840271933888703	0.12614846603669258	0.2911681113908228	87056	391964	3.0773	positive	0.17714820402278364	2397.047429352238	9889118961.0
87	2017-05-24	2405.580078125	2397.989990234375	2401.409912109375	2404.389892578125	3389900000	2404.389892578125	0.002489126548973042	0.0012409295279923345	0.05487044004020447	0.12466500161646137	0.3165187478486163	36158	168589	1.4103	positive	0.17500829133275894	2401.417199840239	4780775970.0
88	2017-05-25	2418.7099609375	2408.010009765625	2409.5400390625	2415.070068359375	3535390000	2415.070068359375	0.00444194837709877	0.0022950559887880573	0.042918670167261475	0.21419764324714896	0.44434828462014747	37974	178907	1.286	positive	0.2951442001581442	2409.5522880475914	4546511540.0
89	2017-05-26	2416.679931640625	2412.199951171875	2414.5	2415.820068359375	2805040000	2415.820068359375	0.00031054999597146526	0.000546725350745496	-0.2065825835339241	-0.02360463022765478	0.18572177097398468	57458	273700	1.0833	positive	0.05922675724625957	2414.5024529615757	3038699832.0
90	2017-05-30	2415.260009765625	2409.429931640625	2411.669921875	2412.909912109375	3203160000	2412.909912109375	-0.0012046245861250249	0.0005141624992407523	0.14193023985397724	-0.17179038036526603	0.24196919148548107	64557	255775	-1.0637	negative	-0.05469146504423883	2411.6676540909825	-3407201292.0000005
91	2017-05-31	2415.989990234375	2403.590087890625	2415.6298828125	2411.800048828125	4516110000	2411.800048828125	-0.000459968801852062	-0.0015854390656551876	0.4098921065447869	0.11272574618201106	0.5158908919711878	389005	1125141	2.5016	positive	-0.3966134366643017	2415.613464178193	11297500776.0
92	2017-06-01	2430.06005859375	2413.5400390625	2415.64990234375	2430.06005859375	3857140000	2430.06005859375	0.007571112611303388	0.005965333070830649	-0.1459154006434742	0.15962573338099126	0.6844725699129868	104515	392175	1.1232000000000002	positive	0.6700262105156987	2415.6776392359984	4332339648.000001
93	2017-06-02	2440.22998046875	2427.7099609375	2431.280029296875	2439.070068359375	3461680000	2439.070068359375	0.0037077313104922904	0.003204089602444057	-0.10252674261240191	0.05020331488559933	0.5157131507758526	16640	79292	0.0	neutral	0.0	2431.280029296875	0.0
94	2017-06-05	2439.550048828125	2434.320068359375	2437.830078125	2436.10009765625	2912600000	2436.10009765625	-0.001217665183814387	-0.0007096394799101724	-0.15861662545353705	-0.05083864750179447	0.214843583501112	177932	725080	0.7509999999999999	positive	-0.05329392494125394	2437.8278920036037	2187362599.9999995
95	2017-06-06	2436.2099609375	2428.1201171875	2431.919921875	2429.330078125	3357840000	2429.330078125	-0.0027790399654609166	-0.0010649379227928037	0.15286685435693204	-0.17159294009600465	0.33317312816346556	308645	805170	0.6681000000000001	positive	-0.07114850262178722	2431.9169962645806	2243372904.0000005
96	2017-06-07	2435.280029296875	2424.75	2432.030029296875	2433.139892578125	3572300000	2433.139892578125	0.0015682572275503848	0.00045635262224573474	0.06386843923474617	0.11113974161793896	0.4342727826322302	41514	188791	0.6486	positive	0.029599031078858352	2432.03124634727	2316993780.0
97	2017-06-08	2439.27001953125	2427.93994140625	2434.27001953125	2433.7900390625	3728860000	2433.7900390625	0.00026720472849017796	-0.00019717634646070463	0.04382610643003115	0.04644726579726295	0.46665396996754704	0	0	0.0	neutral	-0.0	2434.27001953125	0.0
